YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,CONSUMPTION
2020,9,MT,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),5
2020,9,MT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),62375
2020,9,MT,"Electric Generators, Independent Power Producers",Coal (Short Tons),364565
2020,9,MT,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),54153
2020,9,MT,"Electric Generators, Independent Power Producers",Petroleum (Barrels),1823
2020,9,MT,"Electric Generators, Electric Utilities",Coal (Short Tons),12702
2020,9,MT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),408999
2020,9,MT,"Electric Generators, Electric Utilities",Petroleum (Barrels),43
2020,7,IN,Total Electric Power Industry,Coal (Short Tons),2669402
2020,9,NC,Total Electric Power Industry,Natural Gas (Mcf),2.46E+07
2020,9,NC,Total Electric Power Industry,Petroleum (Barrels),11707
2020,9,NC,"Combined Heat and Power, Industrial Power",Coal (Short Tons),1504
2020,9,NC,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),64330
2020,9,NC,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),683
2020,9,NC,"Combined Heat and Power, Commercial Power",Coal (Short Tons),613
2020,9,NC,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),81203
2020,9,NC,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),152
2020,9,NC,"Combined Heat and Power, Electric Power",Coal (Short Tons),877
2020,9,NC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),37
2020,9,NC,"Electric Generators, Independent Power Producers",Coal (Short Tons),2978
2020,9,NC,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),5031648
2020,9,NC,"Electric Generators, Independent Power Producers",Petroleum (Barrels),587
2020,9,NC,"Electric Generators, Electric Utilities",Coal (Short Tons),779004
2020,9,NC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1.94E+07
2020,9,NC,"Electric Generators, Electric Utilities",Petroleum (Barrels),10248
2020,8,IN,Total Electric Power Industry,Coal (Short Tons),2755503
2020,9,ND,Total Electric Power Industry,Natural Gas (Mcf),1339480
2020,9,ND,Total Electric Power Industry,Other Gases (Billion Btu),41
2020,9,ND,Total Electric Power Industry,Petroleum (Barrels),3779
2020,9,ND,"Combined Heat and Power, Industrial Power",Coal (Short Tons),3422
2020,9,ND,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),18802
2020,9,ND,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),41
2020,9,ND,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,9,ND,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2020,9,ND,"Electric Generators, Electric Utilities",Coal (Short Tons),1567194
2020,9,ND,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1320678
2020,9,ND,"Electric Generators, Electric Utilities",Petroleum (Barrels),3779
2020,9,IN,Total Electric Power Industry,Coal (Short Tons),2142032
2020,9,NE,Total Electric Power Industry,Natural Gas (Mcf),2035669
2020,9,NE,Total Electric Power Industry,Petroleum (Barrels),1727
2020,9,NE,"Combined Heat and Power, Industrial Power",Coal (Short Tons),21843
2020,9,NE,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),0
2020,9,NE,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),3733
2020,9,NE,"Electric Generators, Electric Utilities",Coal (Short Tons),858055
2020,9,NE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),2031936
2020,9,NE,"Electric Generators, Electric Utilities",Petroleum (Barrels),1727
2020,10,IN,Total Electric Power Industry,Coal (Short Tons),1903543
2020,9,NH,Total Electric Power Industry,Natural Gas (Mcf),3065451
2020,9,NH,Total Electric Power Industry,Petroleum (Barrels),904
2020,9,NH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),15710
2020,9,NH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,9,NH,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),5675
2020,9,NH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),391
2020,9,NH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),3017272
2020,9,NH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),54
2020,9,NH,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,9,NH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),26794
2020,9,NH,"Electric Generators, Electric Utilities",Petroleum (Barrels),459
2020,11,IN,Total Electric Power Industry,Coal (Short Tons),2135635
2020,9,NJ,Total Electric Power Industry,Natural Gas (Mcf),1.69E+07
2020,9,NJ,Total Electric Power Industry,Other Gases (Billion Btu),78
2020,9,NJ,Total Electric Power Industry,Petroleum (Barrels),5638
2020,9,NJ,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),201611
2020,9,NJ,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),78
2020,9,NJ,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),4075
2020,9,NJ,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),130248
2020,9,NJ,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),25
2020,9,NJ,"Combined Heat and Power, Electric Power",Coal (Short Tons),37603
2020,9,NJ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),2915666
2020,9,NJ,"Combined Heat and Power, Electric Power",Petroleum (Barrels),673
2020,9,NJ,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2020,9,NJ,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1.36E+07
2020,9,NJ,"Electric Generators, Independent Power Producers",Petroleum (Barrels),865
2020,9,NJ,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,9,NJ,"Electric Generators, Electric Utilities",Natural Gas (Mcf),97370
2020,9,NJ,"Electric Generators, Electric Utilities",Petroleum (Barrels),0
2020,12,IN,Total Electric Power Industry,Coal (Short Tons),2211469
2020,9,NM,Total Electric Power Industry,Geothermal (Billion Btu),33
2020,9,NM,Total Electric Power Industry,Natural Gas (Mcf),1.02E+07
2020,9,NM,Total Electric Power Industry,Petroleum (Barrels),27467
2020,9,NM,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),0
2020,9,NM,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,9,NM,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),45361
2020,9,NM,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),6448
2020,9,NM,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),33
2020,9,NM,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2667766
2020,9,NM,"Electric Generators, Electric Utilities",Coal (Short Tons),808690
2020,9,NM,"Electric Generators, Electric Utilities",Natural Gas (Mcf),7438092
2020,9,NM,"Electric Generators, Electric Utilities",Petroleum (Barrels),27467
2020,1,IL,Total Electric Power Industry,Coal (Short Tons),1515105
2020,9,NV,Total Electric Power Industry,Geothermal (Billion Btu),2954
2020,9,NV,Total Electric Power Industry,Natural Gas (Mcf),2.06E+07
2020,9,NV,Total Electric Power Industry,Other Gases (Billion Btu),0
2020,9,NV,Total Electric Power Industry,Petroleum (Barrels),1013
2020,9,NV,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),366705
2020,9,NV,"Combined Heat and Power, Commercial Power",Geothermal (Billion Btu),300
2020,9,NV,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),23111
2020,9,NV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),1315890
2020,9,NV,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2020,9,NV,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2020,9,NV,"Electric Generators, Independent Power Producers",Coal (Short Tons),35993
2020,9,NV,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),2654
2020,9,NV,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),3277
2020,9,NV,"Electric Generators, Independent Power Producers",Petroleum (Barrels),203
2020,9,NV,"Electric Generators, Electric Utilities",Coal (Short Tons),87850
2020,9,NV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1.89E+07
2020,9,NV,"Electric Generators, Electric Utilities",Petroleum (Barrels),810
2020,2,IL,Total Electric Power Industry,Coal (Short Tons),1499395
2020,9,NY,Total Electric Power Industry,Natural Gas (Mcf),3.80E+07
2020,9,NY,Total Electric Power Industry,Other Gases (Billion Btu),0
2020,9,NY,Total Electric Power Industry,Petroleum (Barrels),16913
2020,9,NY,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,9,NY,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),247316
2020,9,NY,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),0
2020,9,NY,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),171
2020,9,NY,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,9,NY,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),527946
2020,9,NY,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),713
2020,9,NY,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),7858020
2020,9,NY,"Combined Heat and Power, Electric Power",Petroleum (Barrels),715
2020,9,NY,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2020,9,NY,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2.13E+07
2020,9,NY,"Electric Generators, Independent Power Producers",Petroleum (Barrels),3687
2020,9,NY,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,9,NY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),8087571
2020,9,NY,"Electric Generators, Electric Utilities",Petroleum (Barrels),11627
2020,3,IL,Total Electric Power Industry,Coal (Short Tons),987534
2020,9,OH,Total Electric Power Industry,Natural Gas (Mcf),3.07E+07
2020,9,OH,Total Electric Power Industry,Other Gases (Billion Btu),295
2020,9,OH,Total Electric Power Industry,Petroleum (Barrels),102001
2020,9,OH,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,9,OH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),127082
2020,9,OH,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),88
2020,9,OH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),203
2020,9,OH,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,9,OH,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),100811
2020,9,OH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),1
2020,9,OH,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2020,9,OH,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),52091
2020,9,OH,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),207
2020,9,OH,"Electric Generators, Independent Power Producers",Coal (Short Tons),1294219
2020,9,OH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2.50E+07
2020,9,OH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),100471
2020,9,OH,"Electric Generators, Electric Utilities",Coal (Short Tons),199976
2020,9,OH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),5429434
2020,9,OH,"Electric Generators, Electric Utilities",Petroleum (Barrels),1326
2020,4,IL,Total Electric Power Industry,Coal (Short Tons),817289
2020,9,OK,Total Electric Power Industry,Natural Gas (Mcf),2.87E+07
2020,9,OK,Total Electric Power Industry,Petroleum (Barrels),3473
2020,9,OK,"Combined Heat and Power, Industrial Power",Coal (Short Tons),5005
2020,9,OK,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),258569
2020,9,OK,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),32
2020,9,OK,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),0
2020,9,OK,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2020,9,OK,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1.04E+07
2020,9,OK,"Electric Generators, Electric Utilities",Coal (Short Tons),485683
2020,9,OK,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1.81E+07
2020,9,OK,"Electric Generators, Electric Utilities",Petroleum (Barrels),3441
2020,5,IL,Total Electric Power Industry,Coal (Short Tons),1050138
2020,9,OR,Total Electric Power Industry,Geothermal (Billion Btu),115
2020,9,OR,Total Electric Power Industry,Natural Gas (Mcf),1.35E+07
2020,9,OR,Total Electric Power Industry,Petroleum (Barrels),646
2020,9,OR,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),41574
2020,9,OR,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,9,OR,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),14223
2020,9,OR,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),12
2020,9,OR,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),4174904
2020,9,OR,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),115
2020,9,OR,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2766001
2020,9,OR,"Electric Generators, Electric Utilities",Coal (Short Tons),208404
2020,9,OR,"Electric Generators, Electric Utilities",Geothermal (Billion Btu),0
2020,9,OR,"Electric Generators, Electric Utilities",Natural Gas (Mcf),6487401
2020,9,OR,"Electric Generators, Electric Utilities",Petroleum (Barrels),634
2020,6,IL,Total Electric Power Industry,Coal (Short Tons),1572953
2020,9,PA,Total Electric Power Industry,Natural Gas (Mcf),7.83E+07
2020,9,PA,Total Electric Power Industry,Other Gases (Billion Btu),131
2020,9,PA,Total Electric Power Industry,Petroleum (Barrels),7161
2020,9,PA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),1313
2020,9,PA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),681424
2020,9,PA,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),131
2020,9,PA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),1830
2020,9,PA,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,9,PA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),46916
2020,9,PA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),1259
2020,9,PA,"Combined Heat and Power, Electric Power",Coal (Short Tons),218888
2020,9,PA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),3950401
2020,9,PA,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2020,9,PA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),119
2020,9,PA,"Electric Generators, Independent Power Producers",Coal (Short Tons),717412
2020,9,PA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),7.36E+07
2020,9,PA,"Electric Generators, Independent Power Producers",Other Gases (Billion Btu),0
2020,9,PA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),3949
2020,9,PA,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,9,PA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),893
2020,9,PA,"Electric Generators, Electric Utilities",Petroleum (Barrels),4
2020,7,IL,Total Electric Power Industry,Coal (Short Tons),2465349
2020,9,RI,Total Electric Power Industry,Natural Gas (Mcf),5745478
2020,9,RI,Total Electric Power Industry,Petroleum (Barrels),688
2020,9,RI,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),119755
2020,9,RI,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),14
2020,9,RI,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),22990
2020,9,RI,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2020,9,RI,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2020,9,RI,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),5602733
2020,9,RI,"Electric Generators, Independent Power Producers",Petroleum (Barrels),671
2020,9,RI,"Electric Generators, Electric Utilities",Petroleum (Barrels),3
2020,8,IL,Total Electric Power Industry,Coal (Short Tons),2115172
2020,9,SC,Total Electric Power Industry,Natural Gas (Mcf),1.56E+07
2020,9,SC,Total Electric Power Industry,Petroleum (Barrels),8278
2020,9,SC,"Combined Heat and Power, Industrial Power",Coal (Short Tons),274
2020,9,SC,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),96104
2020,9,SC,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),483
2020,9,SC,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),0
2020,9,SC,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2020,9,SC,"Combined Heat and Power, Electric Power",Coal (Short Tons),2961
2020,9,SC,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),218844
2020,9,SC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),564
2020,9,SC,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),373495
2020,9,SC,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2020,9,SC,"Electric Generators, Electric Utilities",Coal (Short Tons),493585
